name,sessile,area,unet,unetpp,segformer,mean_dice
cju1erep75us208553i4ofwwe,False,0.1771221343767428,0.9784717050572418,0.9734405498732308,0.9749585131090484,0.975623589346507
cju1f5x1164xv08555654c24r,False,0.1219165200509616,0.9443123417952183,0.9656912966328922,0.9307763654640416,0.9469266679640507
cju1fjsb4sipq09931lvd8e41,True,0.0695322453436874,0.9044313427137114,0.9631557081298774,0.6002184672223643,0.8226018393553177
cju1fmsyf6gxb0801cimx2gle,False,0.0794495655334192,0.9771418028229829,0.9631007501143106,0.9521037646294377,0.9641154391889103
cju1hirfi7ekp0855q0vgm9qq,False,0.0466965582964895,0.893913476189177,0.9230669518409389,0.9091200718541393,0.9087001666280851
cju2i03ptvkiu0799xbbd4det,False,0.0808901515151515,0.96885681006479,0.975955121383159,0.9388724483046409,0.9612281265841967
cju2iatlki5u309930zmgkv6h,False,0.2402070569653445,0.8159790340690258,0.8699657087099373,0.906520579424059,0.8641551074010074
cju2igw4gvxds0878808qj398,False,0.4387675689592623,0.8468278522589485,0.9109727109174713,0.9321360243590404,0.8966455291784867
cju2lcyfgkf5809932fn9gucn,False,0.063648679906156,0.9430451220087812,0.9756958657363495,0.9640418294041475,0.9609276057164261
cju2lz8vqktne0993fuym6drw,False,0.0593573638338202,0.9822141560773082,0.9836814113348458,0.9693465022236084,0.9784140232119207
cju2ma647l0nj0993ot4deq2q,False,0.1282033165826187,0.9622461679905786,0.9660142789565933,0.9089918772338681,0.9457507747270134
cju2nfnvxzdkd0878399axlco,False,0.1211884548004949,0.9010635834989296,0.9128593775272226,0.8841772151886569,0.8993667254049363
cju2nguelpmlj0835rojdn097,False,0.1660285505007372,0.9662801770001622,0.9672755160246465,0.9706877113857848,0.9680811348035312
cju2okvco06xc0799kxe5n1qh,False,0.3316798011837415,0.990826949518272,0.9892558694782247,0.9866928798833186,0.9889252329599385
cju2qdj95ru8g09886gfi9rsz,False,0.4281021500588718,0.982802424803667,0.98385569403677,0.9685166169663308,0.9783915786022558
cju2qfie4rvz508357kad9z5o,False,0.103094475410135,0.5554132313404938,0.5369809368991642,0.593256934063452,0.5618837007677033
cju2qu37qobl50993aw7ghcfq,True,0.0458207768290641,0.9224172682928778,0.956133540368959,0.8933067729048075,0.9239525271888814
cju2raxlosl630988jdbfy9b0,False,0.3286511887274903,0.8337150157890981,0.8465845864544761,0.8399186797411864,0.8400727606615869
cju2rga4psq9n09881z519xx0,False,0.0547474759754192,0.9736856745452749,0.9767569345439734,0.9706320433887794,0.9736915508260092
cju2rz4k434s70855wwx3ddtx,False,0.1513935133801948,0.9194183320058087,0.922875676833836,0.9085045438612437,0.9169328509002961
cju2saez63gxl08559ucjq3kt,False,0.1329087768029538,0.9787087737158046,0.9766400325703896,0.9711882335151222,0.9755123466004387
cju2t9tdwuk700835kv0ljmtl,True,0.1629549385843831,0.8879282778866043,0.8104331979184094,0.8601670768809969,0.8528428508953368
cju2tqfgw4oat0799rn0g5b2z,False,0.1220790256337629,0.9627480390457562,0.9713867744402923,0.9651212719743776,0.9664186951534753
cju2trtjf4qjd0878a2zle9v9,True,0.0287764771460423,0.5054691997655607,0.0,0.7754392068152051,0.4269694688602552
cju2urqpwvxw70835rvndvtsi,True,0.0314130302907752,0.9730476848600657,0.9754002756813943,0.9424392414162591,0.9636290673192397
cju2uzabhs6er0993x3aaf87p,True,0.1011926866706278,0.5166150948461442,0.523208991547141,0.5036193029479366,0.5144811297804073
